由最初的焦慮症至憂鬱症,由(P) 最初(Nd) 的(DE) 焦慮症(Na) 至(Caa) 憂鬱症(Na),0,3.375,3.777777778
我不會悲傷也不會感動,我(Nh) 不會(D) 悲傷(VH) 也(D) 不會(D) 感動(VHC),0,4.666666667,3.4444444439999997
我也不是無故想哭吧,我(Nh) 也(D) 不(D) 是(SHI) 無故(D) 想(VE) 哭(VA) 吧(T),0,4.0,3.75
我不但每天不斷難過,我(Nh) 不但(Cbb) 每(Nes) 天(Nf) 不斷(D) 難過(VK),0,3.0,5.777777778
不斷哭泣,不斷(D) 哭泣(VA),0,3.333333333,5.6
強忍下難過心就刺痛,強忍(VJ) 下(Ng) 難過(VK) 心(Na) 就(D) 刺痛(VHC),0,2.9,5.8888888889999995
或許該說難過吧,或許(D) 該(D) 說(VE) 難過(VK) 吧(T),0,3.0,3.4444444439999997
又動不動的想哭的死去活來,又(D) 動不動(D) 的(DE) 想(VE) 哭(VA) 的(DE) 死去活來(VH),0,3.0,6.222222222
常常會莫名的想哭,常常(D) 會(D) 莫名(VH) 的(DE) 想(VE) 哭(VA),0,3.142857143,5.0
有時會產生憂鬱的症狀,有時(D) 會(D) 產生(VHC) 憂鬱(VH) 的(DE) 症狀(Na),0,3.4,4.0
而覺得人生很不快樂,而(Cbb) 覺得(VK) 人生(Na) 很(Dfa) 不(D) 快樂(VH),0,3.1,5.222222222
我好低潮,我(Nh) 好(Dfa) 低潮(VH),0,3.666666667,5.0
近來在工作上非常低落,近來(D) 在(P) 工作(Na) 上(Ng) 非常(Dfa) 低落(VH),0,3.5555555560000003,3.5
我覺得好難過喔,我(Nh) 覺得(VK) 好(Dfa) 難過(VK) 喔(T),0,3.0,6.375
沒事就會一直的流眼淚,沒(VJ) 事(Na) 就(D) 會(D) 一直(D) 的(DE) 流(Na) 眼淚(Na),0,3.4444444439999997,5.777777778
但是他會感到非常難過,但是(Cbb) 他(Nh) 會(D) 感到(VK) 非常(Dfa) 難過(VK),0,2.625,5.666666667
常常使得對自己很哀怨,常常(D) 使得(VL) 對(P) 自己(Nh) 很(Dfa) 哀怨(VH),0,3.0,5.1111111110000005
又心情不好,又(Caa) 心情(Na) 不(D) 好(VH),0,3.666666667,4.1111111110000005
似乎擺脫不了人世間的悲哀,似乎(D) 擺(VC) 脫不了(VJ) 人世間(Nc) 的(DE) 悲哀(Nv),0,2.666666667,4.6
常常想哭,常常(D) 想(VE) 哭(VA),0,3.0,4.8888888889999995
但情緒來時總無法控制,但(Cbb) 情緒(Na) 來(VA) 時(Ng) 總(D) 無法(D) 控制(VC),0,3.5,6.5
但我真的很掛念憂鬱,但(Cbb) 我(Nh) 真的(D) 很(Dfa) 掛念(VJ) 憂鬱(VH),0,3.375,4.222222222
但在憂鬱時就不同了,但(Cbb) 在(P) 憂鬱(VH) 時(Ng) 就(D) 不同(VH) 了(T),0,3.888888889,3.8
不想離開憂鬱,不(D) 想(VE) 離開(VC) 憂鬱(VH),0,3.6,4.333333333
結果便是一直極度憂傷下去,結果(Dk) 便是(Cbb) 一直(D) 極度(Dfa) 憂傷(VH) 下去(Di),0,2.555555556,4.666666667
身邊的人心情不佳,身邊(Nc) 的(DE) 人(Na) 心情(Na) 不佳(VH),0,3.5,2.888888889
現在每次憂鬱,現在(Nd) 每(Nes) 次(Nf) 憂鬱(VH),0,3.4444444439999997,4.555555556
大都是先憂鬱,大都(D) 是(SHI) 先(D) 憂鬱(VH),0,3.5,3.25
會乘機去憂鬱,會(D) 乘機(D) 去(D) 憂鬱(VH),0,3.9,4.5
而且我好難過,而且(Cbb) 我(Nh) 好(Dfa) 難過(VK),0,3.1,6.0
會寂寞的想哭,會(D) 寂寞(VH) 的(DE) 想(VE) 哭(VA),0,2.75,4.6
好像憂鬱又像焦慮,好像(D) 憂鬱(VH) 又(D) 像(VG) 焦慮(VH),0,3.0,4.25
自己也找不出低潮的原因,自己(Nh) 也(D) 找不出(VE) 低潮(Na) 的(DE) 原因(Na),0,3.666666667,3.875
容易悲傷,容易(VH) 悲傷(VH),0,3.625,3.0
難過的時間持續很久,難過(VK) 的(DE) 時間(Na) 持續(VL) 很(Dfa) 久(VH),0,3.4,3.5555555560000003
我真的很難過,我(Nh) 真的(D) 很(Dfa) 難過(VK),0,2.888888889,6.0
難過的想掉眼淚,難過(VK) 的(DE) 想(VE) 掉(VH) 眼淚(Na),0,3.333333333,5.555555556
常常會無端端就哭,常常(D) 會(D) 無端(D) 端(VC) 就(D) 哭(VA),0,4.0,5.777777778
會哭到不能自己,會(D) 哭(VA) 到(P) 不能(D) 自己(Nh),0,3.0,6.875
至今常常情緒低落無法專注工作,至今(D) 常常(D) 情緒(Na) 低落(VH) 無法(D) 專注(VH) 工作(Na),0,3.111111111,4.5
就是很喜歡流淚,就是(Cbb) 很(Dfa) 喜歡(VK) 流淚(VA),0,4.444444444,4.444444444
心情沮喪不想上班,心情(Na) 沮喪(VH) 不(D) 想(VE) 上班(VA),0,2.888888889,4.375
總是哭著醒來,總是(D) 哭(VA) 著(Di) 醒來(VH),0,3.5,5.222222222
明明不快樂,明明(D) 不(D) 快樂(VH),0,3.5,4.25
又憂鬱了,又(D) 憂鬱(VH) 了(T),0,3.75,3.5555555560000003
整個人像崩潰了一般,整(Neqa) 個(Nf) 人像(Na) 崩潰(VH) 了(Di) 一般(A),0,2.875,5.0
打過之後心情一直很差,打(VC) 過(Di) 之後(Ng) 心情(Na) 一直(D) 很(Dfa) 差(VH),0,3.5,4.333333333
常常心情低落,常常(D) 心情(Na) 低落(VH),0,2.625,3.5555555560000003
因無力改善心情,因(Cbb) 無力(D) 改善(VC) 心情(Na),0,3.75,3.875
現在我嘗試跟憂鬱簽訂和約,現在(Nd) 我(Nh) 嘗試(VF) 跟(P) 憂鬱(VH) 簽訂(VC) 和約(Na),0,3.285714286,3.333333333
這一陣子容易感到寂寞及沮喪,這(Nep) 一陣子(Nd) 容易(VH) 感到(VK) 寂寞(VH) 及(Caa) 沮喪(VH),0,3.0,4.625
常會無緣無故的哭,常(D) 會(D) 無緣無故(D) 的(DE) 哭(VA),0,3.5555555560000003,6.125
導致自己心情沮喪,導致(VL) 自己(Nh) 心情(Na) 沮喪(VH),0,3.0,5.25
怎不叫我心傷難過,怎不(D) 叫(VF) 我(Nh) 心(Na) 傷(VH) 難過(VK),0,3.0,5.444444444
睡不著一直哭,睡不著(VC) 一直(D) 哭(VA),0,4.0,5.5
可我就是高興不起來,可(D) 我(Nh) 就是(Cbb) 高興(VK) 不(D) 起來(VA),0,3.375,3.666666667
可是我就是快樂不起來,可是(Cbb) 我(Nh) 就是(Cbb) 快樂(VH) 不(D) 起來(VA),0,3.0,4.555555556
我已經不能快樂了,我(Nh) 已經(D) 不能(D) 快樂(VH) 了(T),0,2.625,4.555555556
總是快樂不起來,總是(D) 快樂(VH) 不(D) 起來(VA),0,3.0,3.777777778
無法體驗到各種快樂,無法(D) 體驗到(VK) 各(Nes) 種(Nf) 快樂(VH),0,3.666666667,4.0
也沒有任何快樂的事,也(D) 沒有(VJ) 任何(Neqa) 快樂(VH) 的(DE) 事(Na),0,2.75,2.625
常感到不開心,常(D) 感到(VK) 不(D) 開心(VH),0,3.4444444439999997,4.1111111110000005
常常不開心,常常(D) 不(D) 開心(VH),0,3.4444444439999997,3.285714286
經常不開心,經常(D) 不(D) 開心(VH),0,3.5,3.888888889
我真的快樂不起來,我(Nh) 真的(D) 快樂(VH) 不(D) 起來(VA),0,2.625,3.25
但是從來沒有感到快樂過,但是(Cbb) 從來(D) 沒有(D) 感到(VK) 快樂(VH) 過(Di),0,3.0,4.5
